SALE TYPE,SOLD DATE,PROPERTY TYPE,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,Milwaukie,OR,97267.0,179900.0,,,Old Orchard,,9583.0,,152.0,,,Active,,,RMLS,18570371,N,Y,45.41613556592253,-122.60502623407746
MLS Listing,,Vacant Land,Portland,OR,97266.0,179900.0,,,Portland Southeast,,4356.0,,12.0,,,Active,,,RMLS,18360886,N,Y,45.525475273374006,-122.548549626626
MLS Listing,,Vacant Land,Milwaukie,OR,97267.0,179900.0,,,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",,7840.0,,58.0,,,Active,,,RMLS,18628843,N,Y,45.40814370860233,-122.60303229139768
MLS Listing,,Condo/Co-op,Portland,OR,97209.0,179900.0,0.0,1.0,ALPHABET DISTRICT NW PDX,367.0,,1906.0,21.0,490.0,242.0,Active,,,RMLS,18394189,N,Y,45.51239882016828,-122.69955937983171
MLS Listing,,Condo/Co-op,Tigard,OR,97224.0,179900.0,1.0,1.0,"Tigard, Tualatin, Sherwood, Wilsonville",816.0,,1990.0,1.0,220.0,300.0,Active,,,RMLS,18133742,N,Y,45.41756905059418,-122.7947595494058
MLS Listing,,Condo/Co-op,Portland,OR,97209.0,179900.0,0.0,1.0,"Portland West, Raleigh Hills",421.0,,1925.0,181.0,427.0,294.0,Active,,,RMLS,18291497,N,Y,45.544148798710204,-122.67420650128979
MLS Listing,,Vacant Land,Portland,OR,97201.0,180000.0,,,"Portland West, Raleigh Hills",,7405.0,,100.0,,,Active,,,RMLS,18126707,N,Y,45.53582239326766,-122.65604660673233
MLS Listing,,Condo/Co-op,Portland,OR,97210.0,183800.0,0.0,1.0,"Portland West, Raleigh Hills",399.0,,1910.0,90.0,461.0,303.0,Active,,,RMLS,18671940,N,Y,45.5692075526326,-122.65360764736742
MLS Listing,,Condo/Co-op,Lake Oswego,OR,97035.0,184000.0,1.0,1.0,"Lake Oswego, West Linn",689.0,,1980.0,40.0,267.0,397.0,Active,,,RMLS,18447548,N,Y,45.43535057073574,-122.72488342926425
MLS Listing,,Condo/Co-op,Gresham,OR,97030.0,184500.0,2.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1052.0,,2000.0,6.0,175.0,293.0,Active,,,RMLS,18330776,N,Y,45.486773500581606,-122.48323349941838
New Construction Plan,,Condo/Co-op,Portland,OR,97229.0,184990.0,1.0,1.0,Northcroft at Bethany,670.0,,,,276.0,,Active,,,NewHomeSource.com,Plan-51466248,N,Y,45.58289696716391,-122.8359340328361
MLS Listing,,Condo/Co-op,Portland,OR,97229.0,184990.0,1.0,1.0,5-104,670.0,,2018.0,107.0,276.0,247.0,Active,,,RMLS,18119963,N,Y,45.58864154447889,-122.8291884555211
MLS Listing,,Condo/Co-op,Portland,OR,97225.0,185000.0,2.0,1.0,SYLVAN HEIGHTS CONDO,812.0,,1977.0,12.0,228.0,370.0,Active,,,RMLS,18519983,N,Y,45.5375053702196,-122.72809982978042
MLS Listing,,Condo/Co-op,Lake Oswego,OR,97035.0,185000.0,1.0,1.0,Mountain Park,764.0,,1978.0,44.0,242.0,300.0,Active,,,RMLS,18501462,N,Y,45.397854588557266,-122.75207111144273
MLS Listing,,Vacant Land,Portland,OR,97218.0,185000.0,,,Portland Northeast,,9583.0,,259.0,,,Active,,,RMLS,18465958,N,Y,45.548988401684134,-122.62365759831587
MLS Listing,,Vacant Land,Milwaukie,OR,97267.0,185000.0,,,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",,15245.0,,28.0,,,Active,,,RMLS,18577710,N,Y,45.41205903757623,-122.5960908624238
MLS Listing,,Condo/Co-op,Portland,OR,97219.0,185000.0,2.0,2.0,FRANCISCAN CONDOMINIUMS,1008.0,,1973.0,29.0,184.0,455.0,Active,,,RMLS,18691495,N,Y,45.47559352858908,-122.69301877141093
MLS Listing,,Condo/Co-op,Portland,OR,97214.0,185000.0,0.0,1.0,Portland Southeast,328.0,,1927.0,66.0,564.0,114.0,Active,,,RMLS,18324236,N,Y,45.51898561314804,-122.63400028685197
MLS Listing,,Condo/Co-op,Portland,OR,97225.0,185000.0,2.0,1.0,"Portland West, Raleigh Hills",812.0,,1977.0,7.0,228.0,365.0,Active,,,RMLS,18314269,N,Y,45.497627014845975,-122.76745848515402
MLS Listing,,Condo/Co-op,Lake Oswego,OR,97035.0,185900.0,2.0,1.0,Mountain Park,1009.0,,1979.0,17.0,184.0,401.0,Active,,,RMLS,18578181,N,Y,45.45581038256076,-122.69064451743922
MLS Listing,,Condo/Co-op,Portland,OR,97210.0,189000.0,0.0,1.0,"Portland West, Raleigh Hills",464.0,,1910.0,14.0,407.0,351.0,Active,,,RMLS,18683632,N,Y,45.55039073134148,-122.67237096865851
MLS Listing,,Condo/Co-op,Portland,OR,97219.0,189900.0,2.0,2.0,WEST PORTLAND PARK,998.0,,1979.0,26.0,190.0,290.0,Active,,,RMLS,18625771,N,Y,45.448543760706,-122.722172139294
MLS Listing,,Condo/Co-op,Portland,OR,97225.0,189900.0,1.0,1.0,Sylvan Heights,624.0,,1977.0,38.0,304.0,285.0,Active,,,RMLS,18059498,N,Y,45.51871757178654,-122.74603092821346
MLS Listing,,Single Family Residential,Milwaukie,OR,97267.0,189900.0,1.0,1.0,JENNINGS LODGE,868.0,4356.0,1958.0,7.0,219.0,,Active,,,RMLS,18149995,N,Y,45.415891109922164,-122.57717619007785
New Construction Plan,,Condo/Co-op,Portland,OR,97229.0,189990.0,1.0,1.0,Northcroft at Bethany,670.0,,,,284.0,,Active,,,NewHomeSource.com,Plan-51466246,N,Y,45.59764680605465,-122.82118419394536
MLS Listing,,Condo/Co-op,Portland,OR,97216.0,189999.0,2.0,1.5,Portland Southeast,1004.0,,1973.0,2.0,189.0,406.0,Active,September-23-2018 01:00 PM,September-23-2018 04:00 PM,RMLS,18354628,N,Y,45.541241490903985,-122.51290490909602
MLS Listing,,Condo/Co-op,Portland,OR,97225.0,189999.0,2.0,1.0,"Portland West, Raleigh Hills",687.0,,1978.0,19.0,277.0,236.0,Active,September-22-2018 02:00 PM,September-22-2018 04:00 PM,RMLS,18499584,N,Y,45.516932867797145,-122.74949353220285
MLS Listing,,Condo/Co-op,Portland,OR,97225.0,194900.0,2.0,1.0,West Haven - Sylvan,812.0,,1977.0,84.0,240.0,365.0,Active,,,RMLS,18251861,N,Y,45.542356020895014,-122.72068637910498
MLS Listing,,Condo/Co-op,Portland,OR,97225.0,195000.0,2.0,1.0,SYLVAN HEIGHTS CONDOS,812.0,,1977.0,6.0,240.0,365.0,Active,September-23-2018 01:00 PM,September-23-2018 04:00 PM,RMLS,18258987,N,Y,45.501130399563635,-122.76400860043636
MLS Listing,,Vacant Land,Portland,OR,97221.0,195000.0,,,"Portland West, Raleigh Hills",,15681.0,,350.0,,,Active,,,RMLS,17101392,N,Y,45.50181656475841,-122.71168233524158
MLS Listing,,Vacant Land,Portland,OR,97210.0,195000.0,,,"Portland West, Raleigh Hills",,14810.0,,1.0,,,Active,,,RMLS,18255137,N,Y,45.53656854200671,-122.73031545799327
MLS Listing,,Condo/Co-op,Portland,OR,97239.0,195000.0,2.0,2.0,HILLSDALE,922.0,,1970.0,15.0,211.0,535.0,Active,,,RMLS,18265981,N,Y,45.50319911604897,-122.66777338395104
MLS Listing,,Condo/Co-op,Portland,OR,97219.0,195000.0,2.0,1.5,"Portland West, Raleigh Hills",829.0,,1979.0,59.0,235.0,150.0,Active,,,RMLS,18461315,N,Y,45.47705252409759,-122.68639437590241
MLS Listing,,Single Family Residential,Portland,OR,97231.0,195500.0,1.0,1.0,LARSON'S MOORAGE,750.0,,2016.0,81.0,261.0,,Active,,,RMLS,18156288,N,Y,45.65355643397432,-122.78207516602569
MLS Listing,,Single Family Residential,Portland,OR,97206.0,196900.0,1.0,1.0,Portland Southeast,1239.0,5662.0,1947.0,28.0,159.0,,Active,,,RMLS,18204655,N,Y,45.48931740926641,-122.56524959073359
For-Sale-by-Owner Listing,,Condo/Co-op,Portland,OR,97233.0,197000.0,2.0,1.0,Portland,956.0,435600.0,1970.0,265.0,206.0,,Active,,,Fizber.com,4945127,N,Y,45.5263643758637,-122.4885787241363
MLS Listing,,Vacant Land,Portland,OR,97239.0,197500.0,,,"Portland West, Raleigh Hills",,7840.0,,296.0,,,Active,,,RMLS,17207762,N,Y,45.4999468753332,-122.6699108246668
MLS Listing,,Condo/Co-op,Portland,OR,97217.0,198000.0,1.0,1.0,Hayden Island,608.0,,1973.0,6.0,326.0,172.0,Active,,,RMLS,18359349,N,Y,45.6185576630102,-122.66337103698982
MLS Listing,,Vacant Land,Portland,OR,97201.0,198000.0,,,"Portland West, Raleigh Hills",,8712.0,,215.0,,,Active,,,RMLS,18541866,N,Y,45.52271483115,-122.69138316885001
MLS Listing,,Condo/Co-op,Portland,OR,97205.0,198000.0,0.0,1.0,"Portland West, Raleigh Hills",383.0,,1962.0,91.0,517.0,210.0,Active,,,RMLS,18126275,N,Y,45.523853536195226,-122.69038956380477
MLS Listing,,Single Family Residential,Portland,OR,97233.0,199000.0,4.0,1.0,Portland Southeast,1356.0,11325.0,1937.0,3.0,147.0,,Active,,,RMLS,18240430,N,Y,45.51050625593049,-122.52615664406952
MLS Listing,,Condo/Co-op,Portland,OR,97209.0,199000.0,0.0,1.0,"Portland West, Raleigh Hills",322.0,,1915.0,5.0,618.0,167.0,Active,,,RMLS,18112608,N,Y,45.54527627153971,-122.6677374284603
MLS Listing,,Vacant Land,Portland,OR,97219.0,199000.0,,,"Portland West, Raleigh Hills",,9583.0,,513.0,,,Active,,,RMLS,17654966,N,Y,45.505998743677395,-122.6446352563226
MLS Listing,,Condo/Co-op,Portland,OR,97209.0,199000.0,0.0,1.0,NW 23RD/ALPHABET DISTRICT,440.0,,1925.0,49.0,452.0,315.0,Active,,,RMLS,18112045,N,Y,45.53129115810465,-122.68734514189534
MLS Listing,,Condo/Co-op,Portland,OR,97201.0,199000.0,0.0,1.0,"Portland West, Raleigh Hills",581.0,,1951.0,87.0,343.0,421.0,Active,September-23-2018 12:00 PM,September-23-2018 02:00 PM,RMLS,18568611,N,Y,45.54063872286535,-122.65981487713464
MLS Listing,,Vacant Land,Portland,OR,97210.0,199500.0,,,King Heights,,5662.0,,48.0,,,Active,,,RMLS,18247458,N,Y,45.53210904949657,-122.70815295050343
MLS Listing,,Vacant Land,Portland,OR,97229.0,199900.0,,,FOREST HEIGHTS,,6534.0,,24.0,,49.0,Active,,,RMLS,18125405,N,Y,45.54634717775161,-122.76961282224838
MLS Listing,,Single Family Residential,Portland,OR,97210.0,199900.0,1.0,1.0,NW Washington Co or Sauvie Island,744.0,4791.0,1928.0,77.0,269.0,,Active,,,RMLS,18306527,N,Y,45.58032849558377,-122.72621730441621
MLS Listing,,Single Family Residential,Milwaukie,OR,97222.0,199900.0,2.0,1.0,MILWAUKIE PARK,1469.0,6098.0,1918.0,135.0,136.0,,Active,,,RMLS,18420041,N,Y,45.44911752365741,-122.6143155763426
MLS Listing,,Vacant Land,Portland,OR,97229.0,199900.0,,,FOREST HEIGHTS,,6534.0,,24.0,,49.0,Active,,,RMLS,18112655,N,Y,45.56565549844951,-122.74965650155048
MLS Listing,,Vacant Land,Portland,OR,97215.0,199900.0,,,Portland Southeast,,3049.0,,167.0,,,Active,,,RMLS,18603618,N,Y,45.56207487910096,-122.57652912089904
MLS Listing,,Single Family Residential,Portland,OR,97233.0,199900.0,1.0,1.0,VERDANTA,620.0,7405.0,1950.0,20.0,322.0,,Active,,,RMLS,18206639,N,Y,45.49862891703291,-122.50891708296707
MLS Listing,,Vacant Land,Milwaukie,OR,97267.0,199900.0,,,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",,16988.0,,3.0,,,Active,,,RMLS,18221699,N,Y,45.41570021993279,-122.63501678006722
MLS Listing,,Vacant Land,Portland,OR,97221.0,199900.0,,,"Portland West, Raleigh Hills",,6969.0,,41.0,,,Active,,,RMLS,18364350,N,Y,45.49438908986806,-122.71545221013194
MLS Listing,,Condo/Co-op,Portland,OR,97239.0,199900.0,1.0,1.0,HOMESTEAD,602.0,,1960.0,37.0,332.0,301.0,Active,,,RMLS,18659954,N,Y,45.4905056781328,-122.6957785218672
MLS Listing,,Condo/Co-op,Portland,OR,97232.0,199950.0,0.0,1.0,Portland Northeast,494.0,,1929.0,3.0,405.0,206.0,Active,,,RMLS,18456299,N,Y,45.52229958822737,-122.66733471177264
MLS Listing,,Condo/Co-op,Portland,OR,97219.0,199999.0,2.0,1.0,"Portland West, Raleigh Hills",944.0,,1961.0,174.0,212.0,325.0,Active,,,RMLS,18385287,N,Y,45.48419905794316,-122.67611654205683
MLS Listing,,Single Family Residential,Portland,OR,97229.0,200000.0,3.0,2.0,Cedar Hills - Cedar Mills,984.0,17424.0,1950.0,3.0,203.0,,Active,,,RMLS,18064416,N,Y,45.53284198979156,-122.78253441020846
MLS Listing,,Single Family Residential,Portland,OR,97230.0,200000.0,2.0,1.0,Portland Northeast,800.0,7405.0,1943.0,13.0,250.0,,Active,,,RMLS,18019877,N,Y,45.56129396602439,-122.51381273397561
MLS Listing,,Condo/Co-op,Portland,OR,97201.0,200000.0,0.0,1.0,Goose Hollow Foothills,599.0,,1951.0,20.0,334.0,421.0,Active,September-23-2018 12:00 PM,September-23-2018 02:00 PM,RMLS,18629181,N,Y,45.55322251455713,-122.64766248544286
MLS Listing,,Vacant Land,Portland,OR,97219.0,200000.0,,,"Portland West, Raleigh Hills",,32670.0,,588.0,,,Active,,,RMLS,17633656,N,Y,45.44785438433641,-122.69583411566357
MLS Listing,,Vacant Land,Portland,OR,97201.0,200000.0,,,GOOSE HOLLOW,,6969.0,,20.0,,,Active,,,RMLS,18328736,N,Y,45.516101227509296,-122.6970327724907
MLS Listing,,Condo/Co-op,Portland,OR,97219.0,202500.0,2.0,1.0,"Portland West, Raleigh Hills",902.0,,1961.0,174.0,225.0,325.0,Active,September-23-2018 12:00 PM,September-23-2018 03:00 PM,RMLS,18079609,N,Y,45.46575504216175,-122.69492495783825
MLS Listing,,Condo/Co-op,Portland,OR,97229.0,204900.0,2.0,2.0,NW Washington Co or Sauvie Island,980.0,,1994.0,15.0,209.0,420.0,Active,,,RMLS,18252582,N,Y,45.52702023343125,-122.89164986656874
MLS Listing,,Condo/Co-op,Lake Oswego,OR,97035.0,204900.0,2.0,1.5,Mountain Park,1056.0,,1971.0,28.0,194.0,410.0,Active,,,RMLS,18373043,N,Y,45.44079539315112,-122.70427670684887
MLS Listing,,Condo/Co-op,Lake Oswego,OR,97035.0,205000.0,2.0,2.5,MT PARK,1208.0,,1994.0,133.0,170.0,437.0,Active,,,RMLS,18425327,N,Y,45.45332814183922,-122.6945228581608
MLS Listing,,Vacant Land,Portland,OR,97219.0,209000.0,,,WEST PORTLAND PARK,,4791.0,,156.0,,,Active,,,RMLS,18494031,N,Y,45.47689082405172,-122.6723862759483
MLS Listing,,Vacant Land,Portland,OR,97210.0,209000.0,,,Meridian Ridge,,7405.0,,240.0,,69.0,Active,,,RMLS,18590404,N,Y,45.53421698708519,-122.73465001291481
MLS Listing,,Single Family Residential,Portland,OR,97216.0,209000.0,5.0,2.0,Portland Southeast,1498.0,4791.0,1943.0,42.0,140.0,,Active,,,RMLS,18035678,N,Y,45.50786031835783,-122.55169298164216
MLS Listing,,Vacant Land,Portland,OR,97206.0,209500.0,,,Portland Southeast,,11325.0,,69.0,,,Active,,,RMLS,18065641,N,Y,45.45517060819754,-122.60249239180244
MLS Listing,,Townhouse,Portland,OR,97266.0,209900.0,3.0,2.5,Harold Run,1188.0,1306.0,2004.0,115.0,177.0,,Active,,,RMLS,18306995,N,Y,45.48557090983954,-122.53616509016045
MLS Listing,,Condo/Co-op,Portland,OR,97266.0,209900.0,3.0,2.0,LENTS,961.0,,1997.0,31.0,218.0,270.0,Active,,,RMLS,18668575,N,Y,45.516631468497835,-122.51730233150217
MLS Listing,,Condo/Co-op,Portland,OR,97205.0,209900.0,1.0,1.0,"Portland West, Raleigh Hills",572.0,,1928.0,150.0,367.0,437.0,Active,,,RMLS,18351660,N,Y,45.51658121135589,-122.6935529886441
MLS Listing,,Vacant Land,Portland,OR,97231.0,210000.0,,,NW Washington Co or Sauvie Island,,251776.0,,240.0,,,Active,,,RMLS,18477677,N,Y,45.64996459765398,-122.87365640234601
MLS Listing,,Condo/Co-op,Portland,OR,97239.0,210000.0,1.0,1.0,West Hill/OHSU,656.0,,1960.0,24.0,320.0,328.0,Active,,,RMLS,18209300,N,Y,45.506156580062665,-122.68011301993732
MLS Listing,,Condo/Co-op,Lake Oswego,OR,97035.0,210000.0,2.0,1.5,Mt Park,912.0,,1979.0,73.0,230.0,356.0,Active,,,RMLS,18304210,N,Y,45.42643427076781,-122.73137202923219
MLS Listing,,Condo/Co-op,Portland,OR,97229.0,210000.0,2.0,1.0,Rock Creek,742.0,,1979.0,20.0,283.0,278.0,Active,,,RMLS,18344687,N,Y,45.57336266748251,-122.85739933251749
MLS Listing,,Townhouse,Portland,OR,97217.0,210900.0,2.0,1.5,Portland North,1120.0,,1972.0,5.0,188.0,316.0,Active,,,RMLS,18189524,N,Y,45.64255650195828,-122.6428509980417
MLS Listing,,Condo/Co-op,Portland,OR,97225.0,211000.0,1.0,1.0,"Portland West, Raleigh Hills",768.0,,1977.0,128.0,275.0,266.0,Active,,,RMLS,18396334,N,Y,45.529512296269665,-122.73435990373032
MLS Listing,,Condo/Co-op,Portland,OR,97217.0,213777.0,2.0,1.5,HAYDEN ISLAND/JANTZEN BEACH,1120.0,,1972.0,19.0,191.0,316.0,Active,,,RMLS,18019091,N,Y,45.631705541456725,-122.65232725854328
MLS Listing,,Condo/Co-op,Portland,OR,97205.0,214900.0,2.0,1.0,"Portland West, Raleigh Hills",440.0,,1924.0,3.0,488.0,358.0,Active,,,RMLS,18156276,N,Y,45.543787221114705,-122.6566166788853
MLS Listing,,Condo/Co-op,Portland,OR,97220.0,214900.0,2.0,1.0,Portland Northeast,776.0,,2006.0,27.0,277.0,215.0,Active,,,RMLS,18451832,N,Y,45.54132530995184,-122.54448959004816
MLS Listing,,Condo/Co-op,Portland,OR,97217.0,215000.0,2.0,1.5,HAYDEN ISLAND,1120.0,,1972.0,97.0,192.0,316.0,Active,,,RMLS,18110812,N,Y,45.62216347693334,-122.66245472306666
MLS Listing,,Single Family Residential,Portland,OR,97231.0,215000.0,2.0,1.0,LARSON'S MOORAGE,800.0,,2018.0,104.0,269.0,,Active,,,RMLS,18565038,N,Y,45.63101717512742,-122.80531982487257
MLS Listing,,Condo/Co-op,Portland,OR,97201.0,215000.0,0.0,1.0,"Portland West, Raleigh Hills",476.0,,2000.0,43.0,452.0,278.0,Active,September-22-2018 01:00 PM,September-22-2018 03:00 PM,RMLS,18460982,N,Y,45.49633935868547,-122.70583984131453
MLS Listing,,Condo/Co-op,Portland,OR,97219.0,215000.0,1.0,1.0,Multnomah Village,682.0,,1972.0,92.0,315.0,194.0,Active,,,RMLS,18376580,N,Y,45.48730038798,-122.69780991202002
MLS Listing,,Single Family Residential,Portland,OR,97221.0,215000.0,1.0,1.0,McCuddys Marina,650.0,,1990.0,22.0,331.0,,Active,,,RMLS,18473838,N,Y,45.615027964826005,-122.62050783517401
MLS Listing,,Vacant Land,Portland,OR,97223.0,215000.0,,,"Portland West, Raleigh Hills",,6098.0,,90.0,,,Active,,,RMLS,18677491,N,Y,45.48056394014076,-122.72435925985924
MLS Listing,,Vacant Land,Portland,OR,97210.0,215000.0,,,"Portland West, Raleigh Hills",,4791.0,,132.0,,,Active,,,RMLS,18090368,N,Y,45.55408737476794,-122.70446572523208
MLS Listing,,Condo/Co-op,Lake Oswego,OR,97035.0,215900.0,2.0,1.0,MOUNTAIN PARK,908.0,,1979.0,14.0,238.0,362.0,Active,,,RMLS,18458851,N,Y,45.432253227523645,-122.71232207247635
MLS Listing,,Vacant Land,Portland,OR,97211.0,216509.0,,,Portland Northeast,,6098.0,,804.0,,,Active,,,RMLS,16457413,N,Y,45.58348634928546,-122.63554165071453
MLS Listing,,Condo/Co-op,Portland,OR,97229.0,217990.0,1.0,1.0,Northcroft at Bethany,670.0,,2018.0,14.0,325.0,247.0,Active,September-22-2018 12:00 AM,September-22-2018 05:00 PM,RMLS,18088301,N,Y,45.57921973245077,-122.83871326754925
MLS Listing,,Condo/Co-op,Portland,OR,97229.0,218900.0,2.0,2.0,NW Washington Co or Sauvie Island,1040.0,,1994.0,15.0,210.0,413.0,Active,,,RMLS,18282539,N,Y,45.5672028382388,-122.8516741617612
MLS Listing,,Vacant Land,Portland,OR,97223.0,219000.0,,,"Portland West, Raleigh Hills",,6969.0,,170.0,,,Active,,,RMLS,18137267,N,Y,45.495606607327595,-122.70914329267242
MLS Listing,,Condo/Co-op,Portland,OR,97201.0,219000.0,0.0,1.0,PORTLAND DOWNTOWN/PSU,578.0,,1951.0,133.0,379.0,421.0,Active,,,RMLS,18406285,N,Y,45.51733674214662,-122.68349365785338
MLS Listing,,Condo/Co-op,Portland,OR,97201.0,219100.0,0.0,1.0,SOUTHWEST HILLS,579.0,,1951.0,21.0,378.0,421.0,Active,September-23-2018 12:00 PM,September-23-2018 02:00 PM,RMLS,18533511,N,Y,45.517305687494364,-122.68321611250563
MLS Listing,,Condo/Co-op,Portland,OR,97209.0,219500.0,0.0,1.0,Carlton / NW Portland / Pearl,452.0,,1915.0,8.0,486.0,233.0,Active,,,RMLS,18348853,N,Y,45.51430664026327,-122.69879235973674
MLS Listing,,Condo/Co-op,Portland,OR,97203.0,219900.0,2.0,1.0,ST. JOHNS/CATHEDRAL PARK,810.0,,1969.0,28.0,271.0,256.0,Active,,,RMLS,18397307,N,Y,45.617986924741984,-122.730556975258
MLS Listing,,Single Family Residential,Portland,OR,97236.0,219900.0,3.0,1.0,Portland Southeast,1334.0,8276.0,1956.0,20.0,165.0,,Active,,,RMLS,18558874,N,Y,45.48726889824568,-122.51426060175433
MLS Listing,,Townhouse,Portland,OR,97233.0,219900.0,3.0,2.0,Portland Southeast,1250.0,2613.0,1988.0,2.0,176.0,300.0,Active,,,RMLS,18118201,N,Y,45.52601549185925,-122.51412750814075
MLS Listing,,Vacant Land,Portland,OR,97206.0,220000.0,,,Portland Southeast,,7840.0,,51.0,,,Active,,,RMLS,18562764,N,Y,45.44442951532394,-122.63219958467604
MLS Listing,,Condo/Co-op,Lake Oswego,OR,97035.0,222000.0,2.0,2.0,MOUNTAIN PARK,1212.0,,1978.0,91.0,183.0,483.0,Active,,,RMLS,18639711,N,Y,45.46779919091365,-122.68095680908635
MLS Listing,,Condo/Co-op,Portland,OR,97201.0,223900.0,0.0,1.0,Cultural District/Cornerstone,484.0,,2000.0,36.0,463.0,278.0,Active,,,RMLS,18357494,N,Y,45.52304684920731,-122.67946385079269
MLS Listing,,Condo/Co-op,Lake Oswego,OR,97035.0,224500.0,2.0,1.5,"Lake Oswego, West Linn",1216.0,,1981.0,90.0,185.0,380.0,Active,,,RMLS,18453505,N,Y,45.44975158195801,-122.709274218042
MLS Listing,,Townhouse,Portland,OR,97230.0,224999.0,2.0,2.0,Portland Northeast,1096.0,1742.0,2000.0,12.0,205.0,120.0,Active,,,RMLS,18525892,N,Y,45.58282017845376,-122.46840882154625
MLS Listing,,Vacant Land,Portland,OR,97219.0,225000.0,,,Arnold Place,,14810.0,,197.0,,,Active,,,RMLS,18222869,N,Y,45.45607807322464,-122.69456232677534
MLS Listing,,Vacant Land,Portland,OR,97219.0,225000.0,,,Ash Creek Woods,,10454.0,,30.0,,,Active,,,RMLS,18650048,N,Y,45.452471734047855,-122.74216576595217
MLS Listing,,Single Family Residential,Portland,OR,97217.0,225000.0,1.0,1.0,Portland North,750.0,,2005.0,151.0,300.0,340.0,Active,,,RMLS,18694975,N,Y,45.588006749120375,-122.72395195087961
MLS Listing,,Vacant Land,Portland,OR,97203.0,225000.0,,,Portland North,,3920.0,,6.0,,,Active,,,RMLS,18360160,N,Y,45.59788110881487,-122.69436959118514
MLS Listing,,Single Family Residential,Portland,OR,97217.0,225000.0,1.0,1.0,Buoy One Moorage,834.0,,1994.0,33.0,270.0,,Active,,,RMLS,18250989,N,Y,45.62099034924899,-122.65370865075101
MLS Listing,,Condo/Co-op,Portland,OR,97239.0,225000.0,1.0,1.0,OHSU-West Hills,639.0,,1960.0,20.0,352.0,320.0,Active,,,RMLS,18194008,N,Y,45.47756579583437,-122.70852530416563
MLS Listing,,Vacant Land,Portland,OR,97221.0,225000.0,,,"Portland West, Raleigh Hills",,,,1.0,,,Active,,,RMLS,18361352,N,Y,45.50562310105887,-122.72251189894114
MLS Listing,,Condo/Co-op,Portland,OR,97214.0,225000.0,1.0,1.0,BUCKMAN,509.0,,1977.0,2.0,442.0,245.0,Active,September-23-2018 12:00 PM,September-23-2018 02:00 PM,RMLS,18503246,N,Y,45.51680798437109,-122.64976251562891
MLS Listing,,Vacant Land,Portland,OR,97230.0,225000.0,,,Portland Northeast,,6534.0,,48.0,,,Active,,,RMLS,18639667,N,Y,45.52081932901466,-122.53584207098534
MLS Listing,,Vacant Land,Portland,OR,97219.0,225000.0,,,"Portland West, Raleigh Hills",,10890.0,,245.0,,,Active,,,RMLS,18213321,N,Y,45.45214524137623,-122.71097085862375
MLS Listing,,Vacant Land,Portland,OR,97223.0,225000.0,,,"Beaverton, Aloha",,6969.0,,100.0,,,Active,,,RMLS,18636072,N,Y,45.46267401546149,-122.74164918453852
MLS Listing,,Vacant Land,Portland,OR,97223.0,225000.0,,,"Beaverton, Aloha",,6969.0,,100.0,,,Active,,,RMLS,18100412,N,Y,45.472578820835636,-122.73201137916436
MLS Listing,,Single Family Residential,Portland,OR,97219.0,225000.0,3.0,2.5,Macadam Bay Moorage,2625.0,,1980.0,91.0,86.0,,Active,,,RMLS,18369751,N,Y,45.497212174819744,-122.64015142518025
MLS Listing,,Vacant Land,Portland,OR,97202.0,229000.0,,,Portland Southeast,,10018.0,,394.0,,,Active,,,RMLS,17490887,N,Y,45.486937170714675,-122.61932482928532
MLS Listing,,Condo/Co-op,Lake Oswego,OR,97035.0,229000.0,2.0,2.0,"Lake Oswego, West Linn",1212.0,,1978.0,48.0,189.0,464.0,Active,,,RMLS,18405339,N,Y,45.42967514924785,-122.71963645075216
MLS Listing,,Condo/Co-op,Portland,OR,97205.0,229000.0,1.0,1.0,GOOSE HOLLOW,520.0,,1962.0,156.0,440.0,279.0,Active,,,RMLS,18625598,N,Y,45.513706062879585,-122.70035013712041
MLS Listing,,Condo/Co-op,Portland,OR,97209.0,229000.0,0.0,1.0,"Portland West, Raleigh Hills",550.0,,2004.0,28.0,416.0,225.0,Active,,,RMLS,18119538,N,Y,45.55731853362694,-122.65498436637304
MLS Listing,,Condo/Co-op,Portland,OR,97225.0,229900.0,2.0,2.0,"Portland West, Raleigh Hills",1128.0,,1983.0,12.0,204.0,258.0,Active,,,RMLS,18343790,N,Y,45.51922524534435,-122.79997265465566
MLS Listing,,Condo/Co-op,Portland,OR,97209.0,229900.0,0.0,1.0,ALPHABET DISTRICT,535.0,,1925.0,105.0,430.0,374.0,Active,,,RMLS,18643155,N,Y,45.55874256508875,-122.65986963491125
MLS Listing,,Single Family Residential,Portland,OR,97220.0,230000.0,2.0,1.0,Portland Northeast,941.0,3920.0,1942.0,118.0,244.0,,Active,,,RMLS,18481538,N,Y,45.57969723565792,-122.52872336434208
